Review,Relevant,id,embedding,cluster,membership_cluster_0,membership_cluster_1,membership_cluster_2,membership_cluster_3,membership_cluster_4,membership_cluster_5,membership_cluster_6,membership_cluster_7,membership_cluster_8,membership_cluster_9,membership_cluster_10
"It shows up briefly after long press(which is inconvenient too) and goes away after a fraction of a second.
",1,715,"[-0.18051943224146583, -0.013795246217293142]",8,0.00030198695547273323,0.0056762017438417404,0.0003078788508250005,0.0007339091802488873,0.0009213393712419299,8.1258464838633e-05,0.003961979468172722,0.00015986298965343576,0.9878232875649173,2.418095348789518e-05,8.114457299768943e-06
"Basically, you don't have to release the long press to get the long press option.
",1,716,"[-0.03499766208548094, -0.007158201107799629]",4,0.0019454233484274197,0.015422260167028651,0.010027864297289602,0.005433088599531998,0.7336647105841501,0.0047355927278109125,0.15749051128083016,0.004625372309816199,0.06584631648911218,0.0006173351964926972,0.00019152499951000275
"But please add Chinese language support, really need it.
",1,717,"[0.17594235401275365, -0.3022572975912397]",7,0.0010738134837305138,0.002467827534083156,0.0029332471952211547,0.026094538942199756,0.021935329298026513,0.032254702709724775,0.024305294880273026,0.8760350783312345,0.006936636009522128,0.0018546821776442841,0.0041088494383399645
"When in horizontal view you can't see any of the other persons messages. I even changed the layout to small to give more room but still won't show.
",1,718,"[-0.0325171634308028, -0.09013270312142366]",6,6.801995024948598e-05,0.00038375155811514665,0.00022517482240668967,0.0019627787335673393,0.01659358010984311,0.0003517170935239002,0.9740271999100696,0.0015576546793350965,0.004784572569342604,3.051858727996298e-05,1.5031986267148213e-05
"It's pointless to even go horizontal if you can read anything.
",1,719,"[-0.054014915667715484, -0.10370768310896392]",6,4.6492905548972563e-07,2.722953132668377e-06,1.2885978479977251e-06,2.5065291437043106e-05,4.8826169626746876e-05,1.7662316083377476e-06,0.9998554155764741,1.0574546726811819e-05,5.360299015576652e-05,1.8072523906281537e-07,9.198869587765448e-08
"Every time I restart my Note 2 (AT&T) I have to re select swift key again to use it.
",1,720,"[-0.19616518860481302, 0.19359946959832483]",1,0.4443173004226652,0.5356529304088122,0.009722428866711217,0.000506417089482787,0.0018572016436846392,0.0003943400629022752,0.0015381330303266287,0.0002763208560817748,0.005312643401710888,0.00036086872592724543,6.14154916950938e-05
"How about a character counter.
",1,721,"[0.1619360457843438, -0.11914297881120561]",5,0.0014102069260492432,0.0035857672595773927,0.006840529182301392,0.011823460624144437,0.1466629425482443,0.5775512056597698,0.03878100339464532,0.19691452575845597,0.008565133997516286,0.003530854049758025,0.004334370599537825
"When I am writing on some apps that limit characters, such as a status update, I can't see how much I have put in without hitting the back button.
",1,722,"[-0.1379018425601025, -0.002152976306094506]",8,0.0008406415569751442,0.017944859569776008,0.0013068853558411003,0.0016785537706449783,0.005369157571005783,0.00031366174693294075,0.01776882834882322,0.0005137598243895739,0.9541557380003529,8.223894917884756e-05,2.5675306079502612e-05
"You could add a character count on the right above/below the send button.
",1,723,"[0.056138707666430955, -0.012588335143053034]",4,1.2552382425147066e-05,4.8330568248165516e-05,0.00011230681028744755,3.5978753865691226e-05,0.9988013698681498,0.00035793549659115923,0.00042082812898098723,9.005972603328379e-05,0.0001022199749220677,1.363629831139925e-05,4.781992184847182e-06
"Would be even better if the personal dictionaries could be synced to cloud.
",1,724,"[0.04201727646380222, -0.23988664930235848]",7,5.032870188287423e-06,1.5584460262487264e-05,1.3314840392708121e-05,0.0007037521988593269,0.00019996171563939894,7.610396530808967e-05,0.00058402298426355,0.9983141570381298,7.816216206968352e-05,4.716477210280311e-06,5.191287676656251e-06
"Could be more customizable.
",1,725,"[0.31732746244595605, -0.013679705761170755]",5,0.0009233402764825628,0.0015107656553288943,0.005205875723648929,0.0017129584380577662,0.015448762253482953,0.8977373934671876,0.004142272287959229,0.007840970909110232,0.00188924222037469,0.012846256286065276,0.05074216248230185
"I just took one star off because shortcuts/ personal dictionary would make it perfect.
",1,726,"[0.09639120023646643, -0.13452988795875687]",7,0.0011875172703246257,0.003663867710507467,0.005072391036281174,0.021354937417071007,0.2295123246986216,0.08780700958132096,0.09822103792861833,0.5372276248008548,0.012685546111805317,0.0017069583740304338,0.0015607850705644144
"But continuously 'disappears.' All settings are correct but it will not appear when I need to type something!!
",1,727,"[-0.1732387250186286, 0.05697058346308648]",1,0.007343210577540888,0.8279544464415379,0.005480726377932391,0.0020250347599975052,0.006422850954352073,0.0006328736387272597,0.010156251923291794,0.0007395243810338645,0.13891959694708897,0.000259353760665303,6.613023783204437e-05
"Also, I'm ready for more themes.
",1,728,"[0.5009285637341556, -0.007488224493614129]",10,1.4775441006425898e-05,1.9737933580225067e-05,5.4205189344152445e-05,2.246435606747092e-05,9.066710549275081e-05,0.0006394494931155672,3.956907381728229e-05,7.431420241734641e-05,2.2391993807924402e-05,0.00023334980593468752,0.9987890754054163
"Was great on my nexus s but on the Xperia u it causes quite a bit of lag on coming up and down to the point where the whole phone feels sluggish.
",1,729,"[-0.08977779645160952, 0.0776281059378321]",1,0.022107728249881338,0.6604820047355403,0.0781548285180833,0.0047076622669060195,0.07320120989521892,0.004335380775873489,0.036975888913965284,0.0029383425391066873,0.11519422453967113,0.0015839123132943451,0.0003188172524592756
"That isn't to say that the dwiftkey keyboard is bad, if it weren't for the lag it would be great
",1,730,"[-0.1330568543318283, 0.24702659622466822]",0,0.963609896086545,0.02245423520797383,0.011418325683887244,0.00011796237650277491,0.0006474796814955407,0.00017294048716015023,0.0003710831061224578,8.369097651169511e-05,0.0008571072992936111,0.0002392593747453427,2.8019719762201724e-05
"What I like here is the intelligence and the prediction power, which, by the way, can be improved.
",1,731,"[0.07217778147452622, -0.15103336709583828]",7,0.0006862606608533587,0.0022485776320741386,0.002602295845501205,0.020871585104317383,0.11056423724914183,0.027015191456421804,0.09591414509109016,0.7291117064979131,0.009471543705578983,0.0008011524183174687,0.000713304338790599
"Now the prediction is based just on recent writing, if I go back to continue a bit older texts with special terminology I realize that all the power of prediction is gone, have to learn it again from zero..
",1,732,"[-0.12301609699163596, -0.2774202887370163]",3,3.950831225231636e-05,0.00013890544144695835,6.264858746338297e-05,0.9920311094894837,0.00043067330618787585,0.00011009417425407382,0.003468551392949048,0.0024996148511350984,0.0011878784461377963,1.7100686129714313e-05,1.391531255996437e-05
"And in Romanian predictions are not even close to those in English..
",1,733,"[-0.04759204161937481, -0.36512606286966703]",3,0.0015899702129899048,0.004434711606090771,0.0028077707016419258,0.5613912064363177,0.01753082756967364,0.007827759557054665,0.06359591378244236,0.317171486510508,0.021364372463268343,0.0010719450302895,0.001214036129723195
"However, now with Jellybean 4.1.2 when swift key is selected as default keyboard, it takes quite awhile for the keyboard to open up.
",1,734,"[-0.20802587574431847, 0.2683816144443608]",0,0.997784950216101,0.001689540278730702,0.00030760402388151786,1.2999427414757157e-05,4.396134912967277e-05,1.2933104104389122e-05,3.3453005981841405e-05,7.991054230465594e-06,8.704476266690325e-05,1.6982441604921777e-05,2.5403361539000587e-06
"It's would be refreshing to see other keyboard themes.
",1,735,"[0.3425670064080313, 0.2903416267452042]",9,0.00042253624740770277,0.000369543780601457,0.0021949853330434314,0.0001300140051017789,0.0008594306370573921,0.0025239646576805663,0.00029676835038182733,0.00024846697568734903,0.00023405292893114617,0.9895173591575802,0.0032028779265271872
"Sometimes the suggestions don't pop up.
",1,736,"[-0.006055526138102787, -0.09893275272018359]",6,0.00033774530538483843,0.0016382290669029558,0.001241305863246343,0.00968197311062198,0.14016773237550642,0.003023485279033403,0.8146070795661939,0.015528019688203885,0.013470259054022563,0.00019747762443441796,0.00010669306644941474
"When is more themes coming
",1,737,"[0.5039120863169096, -0.0077603237563017395]",10,1.3263746470773462e-05,1.7685751953135366e-05,4.837057635778632e-05,2.0149940478979386e-05,8.05906800290581e-05,0.0005594163797844479,3.53601178508531e-05,6.63868405559337e-05,2.0054757239969403e-05,0.00020797755528646327,0.9989307436539926
"It's been MONTHS since hundreds if not thousands of users faithfully and trustingly waiting for the additional of Chinese language support.
",1,738,"[-0.02390800801444014, -0.30844426514375944]",7,0.0007072080733352825,0.0021385665189821734,0.0014076907270754574,0.42091330711334374,0.011921423302967632,0.00453624897690023,0.05182238260541843,0.4936633024874965,0.011861788625534685,0.0004955260325839974,0.0005325555363618317
"But with more languages added,Chinese never made the list.
",1,739,"[0.06369437243501759, -0.3540950157480068]",7,0.0008128916007854827,0.0020729801217452557,0.0017694419276970878,0.07092529547725802,0.012734493488875275,0.008809776280075668,0.027601014442356898,0.8653985186972356,0.007766731760036646,0.0008410842005775156,0.0012677720033563782
"My only issue is lack themes! Please add way more .
",1,740,"[0.6118722533740694, 0.058337744250333015]",10,0.00017031595583041055,0.00020215092886673722,0.0005284537084844843,0.0001977157699200308,0.000663678817807625,0.002860461067257305,0.00032513989542607823,0.000519528096522663,0.00020792579020593687,0.0027637228505802665,0.9915609071190986
"PLZ FIX TO WHERE THE KEYS WILL RESPOND TO PPL THAT TYPES FAST IT FREEZES ALOT N IM A QUICK TXTER
",1,741,"[-0.18003682993654124, 0.13895941544007134]",1,0.0005111269292909682,0.9991769376480385,9.891503269621154e-05,7.686998100730197e-06,3.0957405686622285e-05,4.793088281931886e-06,2.835167658826627e-05,3.7968690846030935e-06,0.00013361272672834864,3.2060327079537774e-06,6.155927957153786e-07
"Unfortunately, the keyboard is simply not visible when using Chrome.
",1,742,"[-0.18980564792886742, 0.2578512256513851]",0,0.9996073812975077,0.0003063007550141259,5.471217241552968e-05,1.769649581580307e-06,6.682333402520375e-06,1.8741207049993313e-06,4.826897021380413e-06,1.110543034197591e-06,1.2571341034013299e-05,2.4239467208498047e-06,3.469435630163193e-07
"Awesome keyboard but lacks pen detection for Note ii. Please include this in the next update :D
",1,743,"[0.0356439110640123, 0.15880789966599668]",2,0.001078308109897435,0.0019565689755469684,0.9901463779308389,0.0001144602722789329,0.003681775232891104,0.000910163910323678,0.0005579332827126569,0.00014634149943254784,0.0005772988516890397,0.0007736095657543509,5.716236863398296e-05
"its a bit of a hassle to keep on changing between this and stock keyboard when I want to use the S-Pen Thanks :D
",1,744,"[-0.06536209507058205, 0.28818788305024523]",0,0.5110976529594755,0.05822961675630371,0.401250296144882,0.0011162930910277441,0.007809173407818509,0.002863094991102752,0.0034567567604270907,0.0009825850219188467,0.00591371914318873,0.006777012060896539,0.0005037996629587188
"I wish it had trace however.
",1,745,"[0.1495983353649755, -0.09542722680344179]",5,0.001197407390553202,0.003147619434473581,0.006503898147900135,0.008313901983250358,0.19236575572286504,0.6433816989928894,0.033534896226203835,0.0984042833995867,0.007289478284553207,0.0029568839897867387,0.0029041764279378133
"Need more themes.
",1,746,"[0.6441320116039958, 0.03636330773773078]",10,0.00041291880080647866,0.0004930666862500811,0.0012146807360791417,0.0005112462104919533,0.0015743478795398793,0.006303068594928299,0.0008093030006090368,0.0013335271959436402,0.0005184458011146725,0.005546493922856595,0.9812829011713803
"Need t9 input
",1,747,"[-0.0007877611294984838, -0.04290343366976058]",4,0.00019687134029237495,0.001074064127822297,0.0010287654432244889,0.0012997244689161363,0.9371290246813418,0.0014852017554984566,0.05049674088308678,0.0018490805172837721,0.005290150676355131,0.00010766792350018078,4.270818267845427e-05
"My use case: Type something and select one of the three suggestions on the top of the keyboard.  In my scenario (three languages, de/en_US/he) this fails a lot (I think mostly with German words).
",1,748,"[-0.036610832777718316, -0.046491675310799216]",6,0.0007991374499891542,0.005495611722137799,0.003165069430939188,0.006619552213676803,0.3323068021851202,0.0028243995170612714,0.5913368131662796,0.005225719895509063,0.05181605891623373,0.0002956789875385293,0.00011515651551444971
"Type something, select the completion and the current text isn't replaced with the selected word, but removed entirely.
",1,749,"[-0.12236429152173811, -0.14472839769565468]",6,0.0004764182443800915,0.0027245516698773922,0.000829773895776085,0.23446303304274668,0.008898482534116556,0.0008710318510441038,0.6293722018460168,0.007352970952755186,0.11480332709517839,0.00013417772457496573,7.403114353375011e-05
"Combining multiple languages in one keyboard (one for de/en_US instead of two different) is crap as well.
",1,750,"[-0.12612173546713754, 0.003626658065561939]",8,0.0019047534853415297,0.041157517027756586,0.0034001636309492875,0.0032989967965217685,0.014979516640196831,0.0007678601373642737,0.03983684795367311,0.001148160355159469,0.8932506187362598,0.00019627079709916975,5.929443967831384e-05
"The portrait mode doesn't give me a predictions anymore.
",1,751,"[-0.006394975898871814, -0.12335609689126575]",6,0.00031581990096017285,0.0014319945457785881,0.0010431127388428074,0.017271065024865407,0.06672915291511833,0.00296603003894984,0.8657660250564635,0.031741148958254334,0.012425658896901804,0.00019266282678683154,0.00011732909707832888
"But it makes my browser crash allmost everytime I use it.
",1,752,"[-0.19821146756971417, -0.06357240227279215]",8,0.0002766291941155385,0.0027748900677082304,0.0002850267388250819,0.0028339283417908425,0.0010982757418869704,0.00011691974136479823,0.008723446651877131,0.00034305162985567226,0.9835040301411159,3.1235127092213796e-05,1.2566624367797442e-05
